name;comment;Label
grace_sabilla;⠀⠀⠀⠀⠀.　　　　　　　　　　⠀⠀⠀✦ ⠀ ⠀　　　　　　　　　　　　　　⠀⠀⠀⠀⠀* ⠀⠀⠀.　　　　　　　　　　. ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀✦⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀☄️ ⠀ ⠀⠀⠀⠀⠀⠀.　　　　　　　　　　　　　.　　　ﾟ .　　　　　　　　　　　　　. 　　　　　　　　　　　　　　　✦ 　　　　　,　　　　　　　.⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀☀️　　　　　　*　　　　　　　　　　　..　　　　　　　　　　　　　. 　　✦⠀　   　　　,　　　　　　　　　*　　　　　⠀　　　　⠀　　,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀.　　　　　 　　⠀　　　⠀.　 　　˚　　　⠀　⠀  　　,　　　　　　.　　　　　　　　　　　　　.　　　　　　*⠀　　⠀  　　　　　⠀✦⠀　　　　　　　　　　　　　　　　　　　.　　　　.　　　　.　　　⠀🌖　　　　　　　　　　　.　　　　　　　🚀　　　˚　　　　　　　　ﾟ　　　　　.　.⠀　　🌎⠀‍⠀‍⠀‍⠀‍⠀‍⠀‍⠀‍⠀‍⠀‍⠀‍⠀,　　　*　　⠀.　　　　　.　　　　　　　　　　⠀✦　˚　　　　　　　　　　　　　　*.⠀ 　　　　　　　　　　.　　　　　　　　.　　　　　✦⠀　   　　　,　　    　　　　　　　　.;
ls.anaa_;Aku yg baca caption ny langsung merinding 🥺;
widyady_;Keren kak @awkarin ❤️;
brown.apps;netflixnya ka buat nonton azab!😘;
_ddebbyy;Jadi kangen pas kita kesini kemren huhu 😭😭😭 @linasyss @sitikamilah443 @rantinurmalasarir @srimlyn_03 @destiana_sallsabila @cikasintya @merni_rhesti @lusipitasari @ninety.hobahhh;
addictive.taste;emang saya jualan apa si?;
premio.apps;cantikk sekaliii;
davldavi9;👏;
davldavi9;Ko;
davldavi9;Htyfg;
davldavi9;Davl;
wayaekarso;Merapi ora njebluk tp lg mbangun;
pendekarq;link bit.ly/pendekar99;
talithawt;luv💓;
awkarinqueen;🖤🖤🖤;
ateam.wearing;😍😍;
rinnn.karinalvgstr;Download Cashzine sekarang, lalu Masukkan kode 14108135 untuk mendapatkan langsung 8000 koin;
mita123___;Daripada ngebiarin foto numpuk di galeri cetakin aja. Kan sayang kenangan ama mantan ilang uhuyyy , Open order Polaroid murah 20ribu dapat 50 foto langsung wa saja 085608531231;
resymashinta;Mau kesini @bernadmaeso;
nanaayuliana;@myhilmah yo kesini lg;
resti.wr;🙌🏼❤️❤️;
sharahsit;@rini.adr.9 @jura.hr11 @luqyanaputrii pengen kesana lagi ga sih!;
aldiirzkym_;Bantu follow akun aku auto follback;
khaylila.wardrobe;🔥🔥🔥;
doyouevergetsleepeasily;Merinding bgt kak klo denger pesan yg berbahasa jawa, apalagi tentang kejadian silam dimasa lampau. Fyi gue juga org jawa,tetep merinding aja klo ada pesan/pepatah bahasa jawa;
aquaristhaa;Pengen lagi kan @kssfa;
stitchlens.shop;cek igku yuk;
tentyy19;"Pertama baca ""terapi tak pernah ingkar janji"" 😑";
riris.iskandar;@indah_ramadhani_fh flashback;
dapurstephy;Suka makan pedes? Langsung aja cek ig kita @dapurstephy dijamin semua makanannya pedes endulita bikin lidah kalian bergoyang🔥🌶👅;
luthfiaindriani;Cyute bnget;
addamuhamad;😭😭;
pipot_fifi;Rnd jogja :(;
enyak_id;Ayoo kak silahkan mampir , kita belum jual apa apa 🙃;
tiayaaaaa;😘😘;
dindaaokt;😍;
arl_agst;❤️❤️❤️;
isdimzz_;❤️❤️;
hasbiassidikk;Tau tau;
risaardila.a;❤️😚;
ovinovianti;So proud of you ❤️;
shifahnn;@zakiaadnr kgn jdnyaa😭😭;
rotimanissss;Ingat banget kak @awkarin waktu itu masih jadi maba ujian pun di tmni dgn hujan abu;
iaaacsk;Keren bgt yaampun sukses trs ka karin😭❤️❤️❤️;
zhralhb;ba kek ny aku prnh liat ini di ig kau deh @rizkyariba;
upin_mono;"Coba kalau mau tau lebih bnyak sejarah merapi dan teradisi""nya lihat chanel  @kisahtanahjawa";
esa_hana14;Sampe merinding bacanya😢;
gotur6x;hai;
cristinsilitonga;❤️❤️❤️;
vaniuttt_;Duuuh kangen jogja bangeeet😩😩😢;
syifasp;Merinding bgt pas kesitu;
nmarya__;❤️❤️❤️;
aliya.nelly;"Hujan abu pas malem"", deres bgt. Pohon"" pada tumbang, pintu maupun jendela bergetar berkali kali. Suasana mencekam gitu dehh, masi keinget bgt :')";
salinalina272;Huaa😭, waktu ak ke situ kak karin gak ke situ, dan saat aku pulang knp kak karin ke situ😢😭😭 kan jadi gak ketemu. 😢;
nurjihaaaaan;👏👏👏;
abeera_kitchen;😍😍😍;
ririeriana24;aku salah satu yg ikut ngungsi rin 😩 @awkarin , semoga itu yg pertama & terakhir.. ngeriii 😭;
jastip_yuuukkk;Jastippnyaaa jastipnyaaa;
tiwik_rzkh;Arti nya ada yang salah kak yang awal sama akhir artinya bukan gitu;
weytod;Cek postingan gua woy ada si jamet beraksi;
sofemale_accessories;Suka bangett;
eskamsythh;kenter >> klenter;
santikaindahdian;Ngeriiiii banget bacanya🔥😭;
diahhr_;aku pernah foto disana😁😁😁🤭;
lovely.dwt;😍😍😍;
z.elnr;💖💖;
rizqyaizz;🥺🙏;
a_ningggggg;Jogja memang istimewa dengan sejuta keindahannya dan sejuta sejarah🤗;
nadhiranaaf;❤;
wndadesti12;❤️❤️❤️;
mifthlje;❤️;
eldarosma;Luvv❤️❤️❤️❤️;
dananggkuchaayy;Keren lahhh;
rahmantikaadilanti_;Udah pernah kesitu gw wkwkwk😂🤣;
aaakuorang;i came to merapi at january they have many history in there✊🏻;
husna89g;https://chat.whatsapp.com/L857F0rxssT24CvEtKUrKV;
zakywrd;😍😍😍😍;
colorflips;❤️;
gaurisnacks;Order pempek & tekwan yuukk;
luthfiahhanum;keren Rin, proud bgt sm sisimu yg ini. luv;
randydwiatmaja;Mbah marijan 😥;
tabbasum.herbal;❤;
tmbll.st;😍😍😍😍❤️🔥;
intanmustikac;KEWRENNN;
nadyakarif;Captain nya juara kak❤️❤️❤️;
grcs1997;Miss you rin🥰🥰;
rinaraihana_;💖;
defipebi;merinding baca ne;
febbyrusdi09;Ko;
nandasrihanda;Cinta bgt sumpahhhh😍😭;
adellyaputriii;❤️❤️❤️;
auraaulia15_;💙💙💙;
dhitamur;Ngalahan itu bukan mengalahkan. Tapi lebih ke mengalah, sengaja menjadi kalah.;
radenmasuho;Kerennn🔥❤️;
dhuh.ayune;OUTFIT CANTIK2 start from 35rb aja✨✨;
iniiieko;💙;
indahsvr_;Kangen ke jogja😭;
jscamhrnn;😭😭😭😍;
jogja.homedress;Shoulder bag murahhh nya sis;
larasclrrssssa31;Jdi inget trauma 27mei2006 merapi;
nataliaa_widii;💖;
ainunhidayatullah29;😍;
ctrmhrni8;Mantaaaabppssss ka karin🎉;
nshaaalsyaa_;Kerennnnnn😍;
srsvty___ika;pernah ke situ,, Dan entah kenapa gue pengen Nangis lihat ke adaan sekitar. Sumpah merinding bgt.;
riskakhtr_;❤;
fathiranasp;destinasi selanjutnya ke Semarang kak;
rhmynti_31;❤️❤️😍;
n.andaaityy;❤️❤️❤️;
nrullfadhilah;😍;
adellaaeiseyll_;🔥🔥;
ljhookerkuta.hemi;Cute bgt kak Karin ❤️❤️;
lacoconature_id;👍👍👍;
_yupeee;Sakjosee tnn sampean mbak😳😍💓;
hananradw;kenapa bacanya terapi:(;
elgflowers_;Kado annive ultah wisuda awet bertahun²😍😍;
wuriihanda31;Sumpaaaah kangen banget sama jogja😭 sumpaaah aku cintaaaaaa sama kota nya💙💙💙;
s__sucii;❤😍;
pearpel;KANGEN BANGET MERAPI😭;
_taniiaaa14;❤️🔥;
septian_syukron;Wow;
rachelsheilaa;ak bacanya inskar janji😭;
awkazelll;Jogyakartaaaaa😘;
my.heavenly.delight;❤️👏;
dianrets_;💙💙💙;
novtasrnp;😍😍😍;
fnneisya;kerennn😭;
inshoumaniac;Waktu itu aku ngungsi yawloh 😭;
izaland.ig;Begitupula perasaan gw ke elu Karin..;
sokipahdewiwintantri;❤️❤️❤️;
mutmainaatungkeee;😍😍😍😍;
purinurul_;Luvvvv💝💝;
lslstrr;😍🔥;
nallafaiza_;Jogja istimewa😍 Jogja selalu bikin kangen☹️;
oh_indri;Ingat banget pas ke mesum merapi, rasanya hatiku ikut sedih banget. 😭😭;
iiichantik;big respect😢❤️;
dianadevilemanusa_;aku merinding ka karin baca pesannya sumpah.;
zatnica;🧡🤍;
sesatarigan;Bacanya nusuk banget 😭;
chaaa.chuuu;🔥🔥🔥;
fabdww;🇲🇨🇲🇨🇲🇨;
febiolllaa;Jd kgn yogya. Utg dh prnh ke gunung merapi;
acahyani.14;❤️❤️;
rahmafadillah.ad;CINTAAA BANGETTTT💖;
ms.cella;❤;
annaz_nz_;🙏🙏;
almsyhs_;Si teteh bisa qtu😂;
peluangsukses021;😍😍😍;
branded.authenticc;💗💗;
adilladeel;Hwaaa merapiiiii😭 rinduuuu;
osavspta;😭💓😍;
citra.belladi;❤️;
okeokti_;Kenter= hanyut, belum dicantumkan kak;
inyoureyesshop;Kukira tadi tulisannya TTTerapi 😂😂;
najwaaa______;Kak kariiin;
kmla.ns;Lope you Karin💋;
lellawijayaa;Teteh abi nju naon;
luckydenis_;Ajibbb👍;
shfrplna;Sukaakkk banget karinnnnn;
b1lput;💙😭;
yayankg;AAAAA KNPSI KAN GUE JG JD MAU KE JOGJA HUA🥺🥺;
larasati.d.a;Jogja♥️;
nabilahjahra.a;Hai ka karin!❤ can you say happy birthday to me?;
noviaafp_;Tak ngapuro mbah;
ervianaa__;Uuw🤍;
sate.padanggggg;Kangen bgt sama jogja😭;
befit.erday;🔥🔥🔥;
t.yaxxry;❤️❤️❤️;
luk.__.18;Mirip awkarin 2017 sumpa;
mhdhalimyusri;Kak karin notice aku 🙏;
clwnxtme_;Sama seperti mamah ku🙃;
niahacklife;Kangen yogya banget banget.;
andinyfarsya_;🔥😍💘;
selfianz_;Luv ka karin❤️❤️❤️;
jualpreset_lightroom_;Mantul kak😍;
farhanageng;Rjj;
aurayli_;ko pertama liat gue bacanya terapi yah😭;
cokjessy;Artinya apaan rin;
cute_case_custom;Saya nih pengalaman 10 hari tanpa listrik pas kejadian itu..;
claraaabee;❤️❤️❤️❤️;
itsslf_;💞💞💞💞;
mysu93_;Si Jenius ku❤️😍;
yovitaaptr;❤️❤️;
ryhnutm_;🔥;
zahrdniaf;❤️❤️❤️;
kimlion9;Arti pesannya apa ?;
amaldanaylaa;❤️;
argetim.id;❤️❤️❤️❤️;
realsndyj;❤️;
nurulgrnde;😍😍😍😍;
ptrianggrainiiii;💕;
vinaprlna_;😍😍;
slsagnaprtwi;Cantikk😍😍😍;
grandslampageantid;🇮🇩;
slsagnaprtwi;😍😍😍;
anka.dianaa;🖤🖤;
valerieee_th;❤️;
nillaskmn;🐣🌈;
amalingling;Kalo yg foto awkarin bagus yaaa kalo gua kaga😭;
makananapaajaa_;🔥🔥🔥❤️❤️;
mayalisnaa;Cantikkkkk❤️❤️❤️❤️;
amandafebrizaputri;Kak karin😍;
iyaaazheyeng;😍😍💖;
makananapaajaa_;Kereeenn😍;
koriah_nur;❤️❤️;
nurrakmaliaa;💕;
mhmmdrezanh;Tebak aku jualan apaa??;
dapur_manados.official;💖💖💖;
awkarin;Angkringan merupakan salah satu icon kuliner yang populer di Yogyakarta. Kalo kalian ke Jogja, hampir di setiap sudut kota dapat kita temui keberadaan jenis jajanan kaki lima ini. Salah satu yang paling populer adalah Angkringan Kedaulatan Rakyat atau lebih dikenal dengan Angkringan KR. Dinamakan Angkringan KR dikarenakan lokasinya berada di halaman depan kantor redaksi Harian Kedaulatan Rakyat yang terletak di Jl. Mangkubumi, Yogyakarta.Letak keistimewaan Angkringan KR ini adalah kesederhanaannya. Karena kita diharuskan untuk makan lesehan ketika makan di tempat. Cocok banget buat yang suka nongkrong sama temen-temen.Menu makanan maupun minuman yang disediakan di angkringan KR ini juga lengkap. Terdapat menu nasi kucing dengan aneka lauk seperti nasi oseng tempe, nasi samba, nasi ayam balado, nasi teri, nasi langgi, nasi bali, nasi ayam lombok ijo, nasi bandeng, nasi usus ayam, nasi goreng dan masih banyak yang lainnya.Gak lupa aneka sate juga disajikan di Angkringan KR ini.Dan harga yang ditawarkan oleh Angkringan KR ini terbilang sangat terjangkau! Mulai dari 15.000-an saja kita sudah bisa dibuat kenyang, lho!Mana suaranya anak rantauan yang kangen Angkringan KR, Yogyakarta?;
wandalstrii;@alyaaya.l  hndk ini fix;
clarr.e;iki meneh toh hayuyu @iindraayy;
novitaririn_;@antonkukuhprakoso_ jogja jogjaaa;
mayarahmawati1;@pinkydwita;
socicilia;@yesiputri7 @puspapradiantas;
enamlimakalishop;Jadi rindu sama suasana di Jogja ☹️;
risakansa;Kapan weki neng tuguuu 🙄;
pink_winkeu;Keanu mau dindinpadinding;
y.pratiwi_;Kgn jogjaaa;
sheraandira27;Ya Allah, syurga makanan ini mah kak @awkarin 😄;
queennipx;@adthmst;
yaraaa2202;Galupa dan ini harus @fisemil98;
deaspurbamakeup;Caption yang menambah wawasan. Terima kasih Kak Karin..;
kulitkacangg_;Wkwkwk angkringan lainnya cmn 2rb an:);
indrias.id;Dih jadi rindu 😭 @claraarum93;
jessicaagnesia6;Termasuk mahal sih diantara angkringan pada umumnya hahaha 😂;
adithurcahyo;@_bimaadwi owner;
dwiiighina;"Kesel udh sekota aja ga ketemu sama awkarin :"")))";
p00rqueen;Di angkringan aja tetep cakeup dan estetik;
nida.mhd;@lestarifebby_ mbak jadi keinget kala itu awkwkwk..;
justbuzer;Saya ga cocok sama angkringan 😞. Bukan krn tidak enak, tapi nasinya sedikit untuk ukuran orang berlambung 4 seperti saya.;
ekaftrhamalia;Jadi mau ke jogya kann;
navillilmiii;❤️❤️❤️❤️❤️❤️;
key.lelawar;awkarin bukan boneka;
aiy_emm;Jadi pengen ke angkringan @sifaskiaptr @salsabillahaq @nurullfdz;
adrizqprt;@wismarushan gas gaa?;
sndyawkp;@zkyzakyzky;
windy_jechy;Pengen plg ke jogja😭;
ghaitsa_zafa;Kak mohon maaf sebelumnya.. klau endors tolong lihat tokonya terlebih dahulu ya kak.. soalnya kmrin aku liat olshop dri endorsannya kak karin, dan aku malah ketipuu.. mohon sekli ya kak.. lebh ketat untuk endors nya.. @awkarin;
hildays;Pgn kesini lgii @rzkadwi_;
seinalpha;Bang @keanuagl ngapain di pojokan😂;
frendiprtm;Masih dijogja ga kak?;
liaasariireal;Cocok banget jdi Duta pariwisata❤️❤️❤️;
hudanrgt;Keanu mau jadi ular ya :( @keanuagl;
khrnnsabspta_;AKUUUU!!!😭😭😭;
yulia.tr_;Karin di jogja apa?;
windachyanir;@ifaa.sr pernah kesini?😂;
hanaindri_yanti;Ke sini .. biar syahdu 😍 @faizsaka;
rachellia.citrayani;Jadi kangen makan di angkringan 🤤;
indaaah.nry;@pipel.better @nisaaayf_ @_arielnur @aisyahh59 @bebyptrr @anisaapramestii @nabellaahoy kgn jogja jdny;
wear.poulie;poulie juga suka makan angkringan 😍;
putrimaragau_;@indahdip;
yourfaveapps;ready netflix sharing anti onhold 40k;
deepthrift.id;Angkringan mmg terthebestt!😍;
bungarsm;@keanuagl lgi berimajinajis;
wdyaandk_;Jd kangen jogja😩😭;
sukarindu_12;@mualifahvivin92 ehm;
wndrie;kgn mau !!😭🥺;
bintanghyores;akuu;
yumnamagdinaaa;@delianarsmwt HAYU JOGJA😭;
davldavi9;👏;
davldavi9;Ko;
davldavi9;Htyfg;
davldavi9;Davl;
pipahhh_24;@adityanofeb;
aysuuuur;Angkringan yg biasa kita makan kalo pulang kampung 😅 @shabinaaaany;
devaseptiana;Dadi kelingan hik no bekonang @remelput_;
rinnn.karinalvgstr;Download Cashzine sekarang, lalu Masukkan kode 14108135 untuk mendapatkan langsung 8000 koin😍😍😍;
njoohyuk__;jogjaaa 😭 @nurrnisaaa;
nunungsitisucihartini;Masih inget ga.. basah kuyup mam di angkringan iniii @rika.hermelinda @nisacypyt @kikimlndp;
rmhndr.1;Angkat tangan mu @keanuagl;
alinfla;Kesini yuk @damassugara;
matchakejuoreoo;mau bikin pelangi ? @keanuagl;
ninperdana;@irsemoticon mau kesini juga 😑;
waroenkdj;Tas gogreen nya kaaakkk;
kania.p.r;@mutiahardy gagal yahhh huhu;
aira_zhafran;Yanda @bengbross;
riyulaputri;Gue stay dijogja nyaman bgt berasa brojol disini 🤣;
ratna.wdya;@risnaayu98 @dinarsuryadhi;
oliiviayolanda;@mirzasyahrianto  kangen jogja;
sih_kesepian;Yok buruan order tahu baliknya....;
araaaa._96;Kalo ke jogja w traktir ini aja gimane🤣 @rizki_man;
ismisyareef;masukin list ni @larasatiiiiii_ @adindasalsha20 @putraa.dk;
ayusulistianii_;selalu suka sama makanan angkringan💚;
bekecotlemot;"Orang lewat : ""eh mampir yuk,awkarin makan di angkringan""";
hansseven.id;"LAGI DISKON GEDE! Kira"" aku jualan apa ya?";
nocianangsyah94;Angkringan KR gk mahal kalo kalean iso bahasa jogja pasti murah sing penting iso bahasa jowo 😂😂😂😂 dan itu fakta coba kalian beli pake bahasa Jakarta harganya beda;
milee_niaa;😍;
dapurstephy;Suka makan pedes? Langsung aja cek ig kita @dapurstephy dijamin semua makanannya pedes endulita bikin lidah kalian bergoyang🔥🌶👅;
angelicavlntnn;Enak bgt :(((;
sitimutiara_08;Apa cuma aku yg nganggap mulai dari 15rb itu mahal:(;
misqueensnack;Yummyyy banget🤤😍😋;
ambvitoaji;Mohon maap nih, angkringan KR nggak sederhana lagi, mahal udah 😂;
abel_gabriela;😭😭😭;
suhaimijfadli;20 tusuk 😅;
kishibee_;Nasi kucing 😺;
banana.banono;Aaaaa jd kangen balik jogjaaa kaaa;
uliannasitorus;Kurindu😭;
anggizadn_;enake mba aku mau dong xixi;
asia.carina;ajakin kesini @fatimahdyh;
_mhd_afn;@angkringancakjess 🔜;
mereddina;Itu kak @keanuagl bukan sih;
_dayuuuuuuuuuu;Hai anak jogja @windyanggun @sri_rejeki0300;
dewiajasi_;Oh noooo pengeeeen;
azzllia;Cantik banget siiii 😭❤;
im_linaly;Hadir kak;
zlfanrmftkha;Kangen bngt ke Jogja :(;
sastradipuraaa;Kaki 4 ada ka ? 😂;
aldokembarrrrrrrr;@haradalah Akg skuy?;
adindayyy_;@aghazaki;
ikkerhmdn;@zhella_meetz ajak ajak ya ke angkringan wkwkwk;
heyimangelatiara;Kak angkringan deket kosku murah wkwkwk 😂;
ladystaaa;Fokus aku ke @keanuagl 🤣🤣🤣;
adiprasetyo6661;🔥🔥🔥;
fauziyyyaah;Ini lo qon.. Yg tak bilang di jogja banyak tempat kaya gini jadi makannya lesahan karpet2 gt di pinggir jalan @qonitazain;
s_duduu;Lbih nikmat angkrgn GPU kk;
tyaonik;@keanuagl ngapainnnnn ituuuu;
pratama_29_;Legendarisnya lagi angkringan lek mas kak karin di tepi trotoar statiun tugu;
ginabahokkkk;bawa aku kesini mel @melinda.wari;
sifafauziah_22;Kali aja bumil napsu makan😅 @anggidjuanita @liaerika18 @detalorenza;
hasbiassidikk;Nongkrong mah cape mending diri;
bubuukyuuu;Di jakarta 2000an kak wkwkwk;
talia_maharani;Kok gak mampir kerumah Talia neng @awkarin 😘😘;
ttiw._;@ayuucantikaa._ kek gini serunya, yakin ga mau ke jogja ? 😌;
shintaayu1698;@martmarta_;
naaufale;Kejogja foto ala ala gini wkwkw @verenabella_ @leoniheldegardis @utari.dwii @claudia_angelikaa @dara_tarigas;
puspita_sw_;Kita aja yak yg kejogja gkda liat ginian wkwk @fitri_anahayati @xncoppia @_halimahmah @riskaarifah @cindyyy.fitriani;
nihaaa14_;Kgn makan angkringan depan stasiun tugu @cindyfara__19;
xxybzth;Tim nasi kucing, sundukan ndog puyuh & usus hadir🙌;
17.dri;Mampir ke solo ka 😅;
lolaaraspa;@tit.ahhhhhhh;
lexerious;Keanu ngapain sih di foto terakhir? HAHA;
falahfajr_;Next Purwokerto dong Rin😖;
putripa_;KANGEN BANGET SAMA JOGJA!!!;
gheachntka;@dendiperdana_ ksini ya brou nnti;
dtelatencake;Mulai dari 1000an kak 🙂;
maulianaaaaaaaa;Kakk lagi di jogja?;
royalhouseminnie;skuy @aksesorisfashionmoo tas dan acc murah ! 🔥;
on_mylens;Keanu jelek bgt;
holarhm;Kangen bangettt parah😭;
nindyshafira_;Jogja istimewa kan?;
nisrinahaii;@fachriansyahaf 😍😍;
maudyrahmaa;jdi pengen angkringan:( @wahdah.s;
alifbangsawan21;Kak plis cek dm;
nurulltfaa;@puutsol Ada penampakan sate yg kita inginkan. Tp kok ng angkringan tugu:');
soniahaffizaputrii_;Rindu jogja ☹️ kangen sekolah😌;
dhanaaa07;sumpah ka harga nasinya murce kan yaakkk;
_bimaadwi;@ojax.aja @dioektm @rizkypranindya @mhmmdaditya_15;
nisa306;Mampir rumahku sini rin😂;
ismael_mitar;Pas saya lagi sendok itu es ke mulut, cuuuuuuut itu ngilu nya saya bener bener langsung kehilangan momen bersama teman teman saya disitu dan akhirnya saya beralih ke sensodent. sekarang udah ga ada lagi tuh yang namanya gigi ngilu, kata temen temen “ eh jon pelan pelan dong makannya kita belom kebagian nih “;
kdjdhekeoe;@nanndasa;
haloonaa0;kangen jogja yaallah😭😭;
apriliapps;@lailyhdyttt kalah kon mbek awkarin;
jaewkwk;@farizanrrhm skuy;
septian_aditiyanto;Joss angkringan;
pengenmcflurryoreo;PENGENN;
astriayu09;@watasiwaoki @sukmapertiwii_ @catur0205 tuh enakk jogjaaa🤣🤣;
ainihumayr;Jadi pen angkringan jogja😂 @jihaaans_ @rafi_hindryan;
ndisssssssssss;Rin lu vacation pake baju kek gitu gatakut masuk angin?😭;
liandriabel;kangen jogja :(;
riri.aprl;Kayinn sala baju gasi😭😭;
desshand;Ingat ga? @ermmawijaya;
itsmarind;@mcy_topmarc;
millaerv;Kangen jogja, kangen angkringan😭;
charamelmachiato_;@malikaa28;
cece_3905;@adeliarespita13 jdih kangen bukittinggi,siap joging nyantap ginian😂😂;
putritiann_;lu diem di angkringan aja cakep rin heran 😭;
hendra_destiawan024;Ini saya makan nasi kucing waktu di jogja kodong😍;
ermaaaa.e;@ellaa.yu  awkarin aja ke angkringan🤣;
rzahrani_;Di slide terakhir @keanuagl  udah nyerah angkat tangan deluh🤣;
dimasgatess;Karin cakep amat dah 🖤;
quiinzee;@thatha.tata @imbaby.gurl_;
deyroksmport;🔥🇮🇩👍🏿;
tharrisaaa;Awkarin makan angkringan astetik;
arya_satya01;#teamsatekulit;
irenecha94;Waktu ke jogja rapid test juga ngak waktu naik pesawat ?;
salsbilaaputriii;Kenapa siii ke jogjanya ga waktu aku disana aja huhuu sedihh😢;
lucky100803;Jadi kangen Jogja deh😥;
estehm4nis;😭 @naurahsalss;
annisanuansaaa;@azrul_rifqi gini zrul, ada nasinya;
ridaluthfianaaz;Aku kangen bgtt😭😭😭;
putrilona14;saya pernah kesini dengan orang yg dulu sangat berarti dihidup saya - selamat datang dikampung halaman karin-;
miraoktaviyanti;Cantik amattttt😻😻😻;
inri.ys;@isna.wti @faizalghfr_ @koriyalfia @ekosaputro_19;
intanyptr;@dwiyantimarcelina @mutiarmdh kgn bgt😭;
awkarleen;kak @awkarin  ke Gorontalo dong😭😭;
seftyriva__;@muhammad_togi;
mudafoka182;Coba ke terminal condong catur, cobain rica rica b1 b2 nya 👻;
syifaarindia_;"Jadi kangen jogja:""""";
dapa.aldno;@6icko31 slide ke 7 ada die nyempil wkwk;
clarisaermalinda;Hadirrrr🔥🔥;
mldyfdlh;Kopi klotok ga kak;
aprilynptr;@hafriandy_ kapan kesini bosqu?🙃;
dinidanantii;@dilalovian skuy la bnyk angkringan ni;
kokohmbul;HAI HAI HAI GYOZA LOVERS! cobain yuk gyozanya @kokohmbul . DIJAMIN NAGIH ‼️;
mirotulzm;@eva18yulian;
rskar_26;Main kebumen kak🤗;
fs.thrifting;Pengen ke jogja😢;
